driver_id,ride_id,pickup_time,dropoff_time,trip_distance,trip_duration,status,payment_amount,rating,fraud_flag
D124,R0957,10/21/2025 13:25,10/21/2025 14:02,2.474203102,37,completed,16.09,4,0
D157,R0958,10/5/2025 19:28,10/5/2025 20:21,20.3887755,53,completed,129.67,2,0
D166,R0959,10/2/2025 3:57,10/2/2025 4:16,8.143606662,19,completed,29.78,3,0
D011,R0960,10/11/2025 14:24,10/11/2025 14:45,16.23775982,21,completed,107.78,5,0
D011,R0961,10/20/2025 18:44,10/20/2025 19:07,2.025750545,23,completed,7.47,1,0
D050,R0962,10/8/2025 0:23,10/8/2025 1:18,6.927068008,55,completed,44.44,2,0
D153,R0963,10/9/2025 11:55,10/9/2025 11:58,13.28273096,3,completed,88.15,1,0
D087,R0964,10/14/2025 23:42,10/15/2025 0:37,24.53905133,55,completed,159.84,5,0
D150,R0965,10/10/2025 12:07,10/10/2025 12:23,10.43969609,16,completed,60.18,2,0
D028,R0966,10/11/2025 13:00,10/11/2025 13:19,5.662565704,19,completed,31.82,1,0
D142,R0967,10/15/2025 23:50,10/16/2025 0:46,16.49282455,56,completed,55.25,2,0
D092,R0968,10/4/2025 23:58,10/5/2025 0:33,6.292210891,35,canceled,24.16,4,0
D026,R0969,10/8/2025 19:00,10/8/2025 19:38,18.63300569,38,completed,64.53,5,0
D054,R0970,10/11/2025 2:41,10/11/2025 3:38,4.388777525,57,completed,30.39,5,0
D183,R0971,10/11/2025 14:34,10/11/2025 14:51,9.222185987,17,completed,33.05,1,0
D085,R0972,10/8/2025 17:14,10/8/2025 17:23,13.74662791,9,completed,79.54,3,0
D039,R0973,10/15/2025 3:48,10/15/2025 3:51,2.656886486,3,suspicious,14.73,2,1
D166,R0974,10/10/2025 10:04,10/10/2025 10:42,15.31520981,38,completed,54.05,2,0
D145,R0975,10/5/2025 6:41,10/5/2025 7:30,24.2258278,49,completed,163.08,1,0
D108,R0976,10/12/2025 19:47,10/12/2025 20:16,13.62598044,29,completed,66.44,2,0
D168,R0977,10/16/2025 23:21,10/16/2025 23:59,12.34037063,38,completed,53.95,4,0
D159,R0978,10/1/2025 22:32,10/1/2025 23:00,1.608366502,28,suspicious,9.49,3,1
D161,R0979,10/10/2025 0:53,10/10/2025 1:19,5.851585581,26,completed,19.66,5,0
D117,R0980,10/13/2025 5:52,10/13/2025 6:26,21.37417287,34,completed,133.57,4,0
D144,R0981,10/17/2025 11:05,10/17/2025 12:00,23.22542944,55,suspicious,88.79,3,1
D166,R0982,10/1/2025 8:31,10/1/2025 9:02,11.65051214,31,completed,75.8,2,0
D105,R0983,10/1/2025 15:16,10/1/2025 15:55,4.989504689,39,completed,22.39,1,0
D028,R0984,10/17/2025 20:09,10/17/2025 20:15,3.757752241,6,completed,20.04,3,0
D071,R0985,10/17/2025 15:50,10/17/2025 16:05,2.308286259,15,completed,8.92,3,0
D090,R0986,10/10/2025 6:56,10/10/2025 7:24,3.090622947,28,completed,12.51,1,0
D009,R0987,10/20/2025 12:58,10/20/2025 13:53,11.67645839,55,completed,77.51,1,0
D136,R0988,10/4/2025 5:12,10/4/2025 5:26,8.181568103,14,completed,48.27,1,0
D111,R0989,10/15/2025 6:07,10/15/2025 6:44,21.36332259,37,completed,144.5,4,0
D138,R0990,10/11/2025 1:41,10/11/2025 2:37,20.32233549,56,completed,62.59,2,0
D159,R0991,10/10/2025 9:07,10/10/2025 9:48,15.00211646,41,completed,73.83,1,0
D041,R0992,10/4/2025 3:45,10/4/2025 4:13,6.259025552,28,completed,30.91,1,0
D022,R0993,10/5/2025 2:35,10/5/2025 2:40,12.58242966,5,completed,57.67,2,0
D092,R0994,10/5/2025 4:40,10/5/2025 5:12,11.25052109,32,completed,57.38,5,0
D078,R0995,10/20/2025 6:11,10/20/2025 6:47,15.83897917,36,completed,60.57,4,0
D154,R0996,10/13/2025 15:44,10/13/2025 16:28,2.29076714,44,completed,9.93,1,0
D071,R0997,10/2/2025 3:39,10/2/2025 3:43,21.13839277,4,completed,114.17,4,0
D025,R0998,10/3/2025 5:11,10/3/2025 5:27,21.53322696,16,completed,145.28,5,0
D090,R0999,10/3/2025 9:29,10/3/2025 9:53,22.53753564,24,completed,141.15,5,0
D067,R1000,10/4/2025 10:15,10/4/2025 10:24,10.44725249,9,completed,45.55,3,0
D100,R1001,10/13/2025 4:39,10/13/2025 5:18,21.43373795,39,completed,122.63,3,0
D057,R1002,10/19/2025 12:12,10/19/2025 12:37,4.971994592,25,completed,27.55,5,0
D007,R1003,10/4/2025 9:00,10/4/2025 9:28,7.875369706,28,completed,49.98,2,0
D136,R1004,10/4/2025 12:46,10/4/2025 13:23,17.00625874,37,suspicious,99.95,4,1
D089,R1005,10/3/2025 12:00,10/3/2025 12:36,3.225155459,36,completed,10.98,3,0
D047,R1006,10/15/2025 7:04,10/15/2025 7:57,8.266603079,53,completed,44.66,5,0
D047,R1007,10/21/2025 7:25,10/21/2025 7:48,17.9782306,23,completed,95.84,3,0
D152,R1008,10/7/2025 4:01,10/7/2025 4:20,23.14249017,19,completed,87.2,3,0
D025,R1009,10/20/2025 8:38,10/20/2025 9:37,12.69308817,59,completed,58.79,2,0
D032,R1010,10/1/2025 18:19,10/1/2025 19:14,9.026620651,55,completed,56.15,4,0
D057,R1011,10/8/2025 12:52,10/8/2025 13:06,3.039190957,14,completed,14.44,5,0
D071,R1012,10/7/2025 20:41,10/7/2025 21:27,20.32280443,46,completed,133.59,1,0
D068,R1013,10/16/2025 9:17,10/16/2025 9:57,8.869215856,40,completed,43.45,4,0
D016,R1014,10/13/2025 19:04,10/13/2025 19:12,21.45309739,8,completed,69.77,3,0
D061,R1015,10/6/2025 20:44,10/6/2025 20:54,3.049672724,10,completed,16.64,1,0
D030,R1016,10/3/2025 4:19,10/3/2025 5:17,11.29958781,58,completed,71.75,2,0
D025,R1017,10/13/2025 8:00,10/13/2025 8:48,5.678998516,48,completed,18.44,2,0
D162,R1018,10/1/2025 18:17,10/1/2025 18:42,12.19007876,25,completed,57.29,5,0
D040,R1019,10/10/2025 15:43,10/10/2025 15:52,18.25781489,9,completed,73.1,1,0
D094,R1020,10/15/2025 7:38,10/15/2025 8:00,10.43827564,22,completed,45.77,2,0
D090,R1021,10/5/2025 22:07,10/5/2025 22:33,8.978240612,26,completed,40.11,2,0
D194,R1022,10/12/2025 17:22,10/12/2025 18:13,10.70179941,51,completed,56.28,1,0
D067,R1023,10/16/2025 14:24,10/16/2025 15:06,15.41901158,42,completed,85.16,5,0
D004,R1024,10/10/2025 16:02,10/10/2025 16:27,7.961056676,25,completed,34.01,2,0
D027,R1025,10/22/2025 5:45,10/22/2025 5:55,2.349383076,10,completed,12.78,5,0
D057,R1026,10/16/2025 22:57,10/16/2025 23:02,8.617332401,5,completed,29.38,4,0
D168,R1027,10/4/2025 13:23,10/4/2025 14:09,22.74960447,46,completed,146.57,4,0
D020,R1028,10/5/2025 10:22,10/5/2025 11:01,2.913161756,39,completed,15.45,4,0
D027,R1029,10/3/2025 8:44,10/3/2025 9:01,20.24891849,17,completed,76.29,4,0
D106,R1030,10/21/2025 23:53,10/22/2025 0:48,15.96412747,55,completed,78.31,4,0
D090,R1031,10/3/2025 21:43,10/3/2025 22:00,17.23356085,17,completed,77.41,4,0
D131,R1032,10/9/2025 0:36,10/9/2025 1:04,6.418949252,28,completed,27.63,5,0
D087,R1033,10/7/2025 23:42,10/8/2025 0:11,4.551000019,29,completed,16.03,5,0
D098,R1034,10/5/2025 17:59,10/5/2025 18:41,24.65928783,42,completed,105.34,4,0
D010,R1035,10/18/2025 11:51,10/18/2025 12:30,11.6998132,39,completed,39.16,4,0
D134,R1036,10/9/2025 13:17,10/9/2025 14:11,10.67275147,54,completed,37.17,2,0
D072,R1037,10/14/2025 11:29,10/14/2025 11:44,23.44946775,15,completed,146.61,3,0
D102,R1038,10/2/2025 2:04,10/2/2025 2:10,23.51634814,6,completed,136.47,5,0
D040,R1039,10/10/2025 23:14,10/10/2025 23:26,23.30568361,12,completed,138.77,5,0
D033,R1040,10/15/2025 16:26,10/15/2025 17:22,10.57902641,56,completed,72.13,2,0
D065,R1041,10/6/2025 10:08,10/6/2025 10:46,2.127820024,38,completed,8.42,5,0
D115,R1042,10/4/2025 13:13,10/4/2025 14:08,11.42874312,55,completed,59.09,1,0
D119,R1043,10/2/2025 15:17,10/2/2025 16:00,8.829292168,43,completed,47.97,5,0
D074,R1044,10/20/2025 5:05,10/20/2025 5:35,6.821062638,30,completed,26.75,2,0
D166,R1045,10/3/2025 6:31,10/3/2025 7:12,12.38340796,41,completed,56.96,3,0
D028,R1046,10/16/2025 7:13,10/16/2025 8:01,21.77370928,48,completed,66.77,4,0
D098,R1047,10/1/2025 19:55,10/1/2025 20:06,17.8263421,11,completed,54,3,0
D059,R1048,10/9/2025 13:51,10/9/2025 14:48,13.34775046,57,completed,59.25,1,0
D199,R1049,10/17/2025 23:30,10/17/2025 23:47,20.14731235,17,completed,98.73,4,0
D037,R1050,10/12/2025 4:08,10/12/2025 4:13,12.41112655,5,completed,80.07,4,0
D109,R1051,10/16/2025 12:12,10/16/2025 13:09,2.650093754,57,completed,17.25,2,0
D106,R1052,10/9/2025 3:07,10/9/2025 4:02,20.83515063,55,completed,143.5,5,0
D129,R1053,10/3/2025 8:57,10/3/2025 9:16,10.64072543,19,completed,59.62,5,0
D028,R1054,10/1/2025 20:27,10/1/2025 21:05,5.624233516,38,completed,38.77,4,0
D135,R1055,10/21/2025 22:52,10/21/2025 23:38,6.459558489,46,completed,43.66,5,0
D143,R1056,10/4/2025 2:57,10/4/2025 3:31,1.171409962,34,completed,3.76,2,0
D156,R1057,10/17/2025 21:16,10/17/2025 22:09,18.03211224,53,completed,106.06,5,0
D076,R1058,10/12/2025 10:56,10/12/2025 11:47,19.38084222,51,completed,59.65,4,0
D037,R1059,10/17/2025 17:22,10/17/2025 18:02,15.54152356,40,completed,95.33,1,0
D089,R1060,10/5/2025 22:32,10/5/2025 23:30,3.686429875,58,completed,22.74,4,0
D090,R1061,10/16/2025 23:02,10/16/2025 23:14,12.44760142,12,completed,81.85,2,0
D179,R1062,10/15/2025 13:26,10/15/2025 13:56,12.69775127,30,completed,85.38,4,0
D179,R1063,10/21/2025 4:16,10/21/2025 5:12,11.86779533,56,canceled,42.38,2,0
D151,R1064,10/2/2025 5:27,10/2/2025 5:48,23.85145401,21,completed,127.62,2,0
D010,R1065,10/13/2025 0:15,10/13/2025 0:58,14.88500364,43,completed,70.83,5,0
D171,R1066,10/20/2025 5:07,10/20/2025 6:01,7.211017801,54,completed,30.38,3,0
D060,R1067,10/12/2025 7:58,10/12/2025 8:49,7.209062738,51,completed,39.66,3,0
D027,R1068,10/20/2025 12:45,10/20/2025 12:54,23.76086927,9,completed,162.6,4,0
D067,R1069,10/9/2025 0:22,10/9/2025 0:51,19.91682232,29,completed,114.59,3,0
D127,R1070,10/16/2025 12:09,10/16/2025 12:50,18.59584908,41,completed,95.82,1,0
D076,R1071,10/10/2025 1:56,10/10/2025 2:38,22.18277098,42,completed,78.01,4,0
D166,R1072,10/14/2025 0:16,10/14/2025 0:47,21.28029369,31,completed,72.67,5,0
D054,R1073,10/13/2025 3:06,10/13/2025 4:05,13.36400868,59,completed,59.92,3,0
D192,R1074,10/15/2025 22:00,10/15/2025 22:19,5.091100278,19,completed,24.07,4,0
D140,R1075,10/13/2025 20:13,10/13/2025 20:50,12.62015277,37,completed,54.92,4,0
D119,R1076,10/11/2025 6:44,10/11/2025 7:35,6.718952093,51,completed,27.17,3,0
D192,R1077,10/3/2025 6:59,10/3/2025 7:40,5.449812409,41,completed,34.77,3,0
D119,R1078,10/1/2025 22:28,10/1/2025 23:09,17.96695164,41,completed,86.25,2,0
D105,R1079,10/12/2025 6:27,10/12/2025 6:47,9.929045627,20,completed,45.45,3,0
D096,R1080,10/19/2025 4:54,10/19/2025 5:04,18.23603074,10,completed,94.85,4,0
D090,R1081,10/3/2025 16:59,10/3/2025 17:40,17.56295482,41,completed,115.14,2,0
D111,R1082,10/9/2025 4:22,10/9/2025 4:46,13.62625632,24,completed,81.02,4,0
D152,R1083,10/11/2025 4:56,10/11/2025 5:23,20.72205801,27,completed,66.14,2,0
D103,R1084,10/20/2025 7:13,10/20/2025 8:05,8.697605975,52,completed,60.01,2,0
D186,R1085,10/21/2025 20:21,10/21/2025 20:38,19.70476409,17,completed,121.09,1,0
D093,R1086,10/8/2025 8:14,10/8/2025 9:11,18.18363265,57,completed,59.21,5,0
D191,R1087,10/3/2025 1:23,10/3/2025 1:59,18.74994825,36,completed,117.36,5,0
D028,R1088,10/17/2025 6:02,10/17/2025 6:07,12.04789722,5,completed,82.09,3,0
D027,R1089,10/18/2025 19:03,10/18/2025 19:34,2.654269075,31,completed,10.66,2,0
D095,R1090,10/5/2025 22:23,10/5/2025 23:04,4.015443818,41,completed,15.48,5,0
D125,R1091,10/10/2025 6:44,10/10/2025 6:55,18.33787323,11,completed,83.69,4,0
D166,R1092,10/15/2025 15:38,10/15/2025 16:15,21.91806119,37,completed,92.34,3,0
D008,R1093,10/10/2025 2:40,10/10/2025 3:26,7.403069186,46,completed,47.63,5,0
D073,R1094,10/10/2025 18:51,10/10/2025 19:10,9.632213469,19,completed,31.24,1,0
D149,R1095,10/9/2025 21:47,10/9/2025 22:02,24.83064318,15,completed,91.98,3,0
D114,R1096,10/19/2025 2:26,10/19/2025 3:15,19.38989135,49,completed,80.97,2,0
D194,R1097,10/11/2025 6:19,10/11/2025 6:26,24.61375273,7,completed,79.02,1,0
D024,R1098,10/2/2025 7:48,10/2/2025 8:02,16.89562992,14,completed,61.25,5,0
D061,R1099,10/18/2025 16:12,10/18/2025 17:10,1.049836422,58,completed,6.18,5,0
D167,R1100,10/6/2025 15:06,10/6/2025 15:42,16.16133804,36,completed,63.54,5,0
D019,R1101,10/8/2025 16:06,10/8/2025 16:49,8.44564681,43,completed,36.24,2,0
D094,R1102,10/20/2025 5:34,10/20/2025 5:48,11.70809051,14,completed,56.44,5,0
D111,R1103,10/19/2025 1:49,10/19/2025 2:37,8.298972387,48,completed,54.76,4,0
D093,R1104,10/15/2025 8:36,10/15/2025 9:27,3.735181291,51,completed,22.63,1,0
D002,R1105,10/19/2025 19:56,10/19/2025 20:45,12.00072351,49,completed,66.67,5,0
D074,R1106,10/21/2025 11:50,10/21/2025 12:43,21.78840901,53,completed,88.47,3,0
D183,R1107,10/18/2025 9:02,10/18/2025 9:22,17.59944165,20,completed,60.14,3,0
D080,R1108,10/19/2025 23:33,10/19/2025 23:37,12.72501919,4,completed,51.77,5,0
D019,R1109,10/14/2025 12:11,10/14/2025 12:58,21.83199021,47,completed,72.07,2,0
D017,R1110,10/8/2025 10:47,10/8/2025 11:15,15.91644938,28,completed,105.01,3,0
D152,R1111,10/19/2025 0:03,10/19/2025 0:28,10.24139334,25,completed,64.93,2,0
D177,R1112,10/13/2025 23:12,10/13/2025 23:33,13.16799088,21,completed,84.71,2,0
D005,R1113,10/11/2025 19:49,10/11/2025 19:55,9.183087367,6,completed,37.8,4,0
D011,R1114,10/10/2025 19:13,10/10/2025 19:53,16.70129109,40,completed,65,2,0
D138,R1115,10/21/2025 22:46,10/21/2025 22:59,2.566642182,13,completed,14.35,3,0
D088,R1116,10/3/2025 7:04,10/3/2025 7:34,13.94058591,30,completed,66.31,3,0
D038,R1117,10/15/2025 14:49,10/15/2025 14:53,6.103942876,4,suspicious,32.78,2,1
D094,R1118,10/15/2025 14:28,10/15/2025 15:08,11.24547347,40,completed,46.11,4,0
D129,R1119,10/15/2025 2:30,10/15/2025 3:21,13.60763835,51,canceled,60.42,2,0
D106,R1120,10/3/2025 8:52,10/3/2025 9:15,20.60536695,23,completed,87.11,2,0
D131,R1121,10/1/2025 8:02,10/1/2025 8:19,8.576043548,17,completed,26.14,3,0
D174,R1122,10/1/2025 14:44,10/1/2025 15:17,21.87270124,33,completed,105.8,5,0
D154,R1123,10/3/2025 20:29,10/3/2025 20:58,21.86445522,29,completed,115.69,1,0
D176,R1124,10/16/2025 14:32,10/16/2025 14:42,22.05089122,10,completed,83.13,5,0
D010,R1125,10/14/2025 0:06,10/14/2025 1:02,7.102219864,56,completed,41.78,2,0
D003,R1126,10/10/2025 16:00,10/10/2025 16:52,15.53808953,52,completed,82.82,2,0
D041,R1127,10/18/2025 0:23,10/18/2025 1:19,19.07485233,56,completed,71.68,5,0
D030,R1128,10/22/2025 4:00,10/22/2025 4:25,2.368057301,25,completed,7.27,4,0
D188,R1129,10/15/2025 17:32,10/15/2025 18:05,3.627783341,33,completed,15.96,3,0
D194,R1130,10/13/2025 17:08,10/13/2025 17:36,7.581109339,28,completed,41.72,4,0
D092,R1131,10/20/2025 17:16,10/20/2025 17:47,18.17489721,31,completed,104.65,1,0
D014,R1132,10/14/2025 15:05,10/14/2025 15:53,4.0266434,48,completed,25.91,1,0
D031,R1133,10/13/2025 6:51,10/13/2025 7:35,2.857877248,44,completed,12.33,5,0
D012,R1134,10/19/2025 10:17,10/19/2025 11:12,8.735795787,55,completed,49.28,2,0
D166,R1135,10/20/2025 0:27,10/20/2025 1:06,2.349133731,39,completed,9.74,1,0
D128,R1136,10/21/2025 14:19,10/21/2025 14:22,1.460029301,3,canceled,5.61,3,0
D171,R1137,10/10/2025 10:47,10/10/2025 11:11,5.221366802,24,completed,34.77,1,0
D120,R1138,10/15/2025 3:22,10/15/2025 3:34,1.351531055,12,canceled,5.26,3,0
D078,R1139,10/2/2025 3:34,10/2/2025 3:52,6.589099508,18,completed,35.41,2,0
D042,R1140,10/16/2025 18:20,10/16/2025 19:05,8.427101835,45,completed,58.45,2,0
D138,R1141,10/9/2025 1:21,10/9/2025 2:04,24.61434256,43,completed,155.86,3,0
D197,R1142,10/9/2025 10:41,10/9/2025 11:32,7.215078521,51,completed,48.98,2,0
D079,R1143,10/9/2025 17:11,10/9/2025 17:20,22.76765244,9,suspicious,109.55,4,1
D024,R1144,10/1/2025 15:06,10/1/2025 16:04,13.50125878,58,completed,45.53,1,0
D196,R1145,10/2/2025 12:49,10/2/2025 13:07,14.78997274,18,completed,50.71,3,0
D116,R1146,10/2/2025 0:52,10/2/2025 1:37,4.127690396,45,completed,13.99,4,0
D009,R1147,10/21/2025 6:52,10/21/2025 7:46,3.082790898,54,completed,10.79,2,0
D126,R1148,10/10/2025 22:03,10/10/2025 22:26,13.89461617,23,completed,76.63,5,0
D026,R1149,10/21/2025 16:56,10/21/2025 17:19,1.936154098,23,completed,10.22,1,0
D097,R1150,10/16/2025 16:59,10/16/2025 17:03,9.201972216,4,completed,44.8,1,0
D147,R1151,10/11/2025 20:42,10/11/2025 21:31,17.48028668,49,completed,59.92,3,0
D092,R1152,10/18/2025 1:27,10/18/2025 1:47,21.57032655,20,completed,106.92,4,0
D144,R1153,10/7/2025 6:57,10/7/2025 7:16,8.448901339,19,completed,57.14,1,0
D142,R1154,10/15/2025 5:04,10/15/2025 5:48,23.86802534,44,completed,116.87,2,0
D093,R1155,10/7/2025 16:04,10/7/2025 17:03,7.431934405,59,completed,43.73,2,0
D024,R1156,10/11/2025 9:15,10/11/2025 9:46,1.674916151,31,completed,6,4,0
D063,R1157,10/15/2025 12:21,10/15/2025 12:26,23.45019579,5,completed,74.68,2,0
D088,R1158,10/17/2025 6:57,10/17/2025 7:19,22.82954626,22,completed,142.05,5,0
D188,R1159,10/3/2025 23:36,10/3/2025 23:52,7.364097788,16,canceled,49.07,4,0
D028,R1160,10/18/2025 23:02,10/18/2025 23:09,16.12420204,7,completed,52.36,1,0
D098,R1161,10/2/2025 18:01,10/2/2025 18:33,8.186154995,32,completed,51.28,1,0
D115,R1162,10/5/2025 10:41,10/5/2025 10:52,7.255879716,11,completed,33.93,4,0
D103,R1163,10/11/2025 17:18,10/11/2025 17:33,10.98786271,15,suspicious,69.04,1,1
D163,R1164,10/5/2025 21:59,10/5/2025 22:45,4.446913074,46,completed,27.33,2,0
D164,R1165,10/6/2025 23:29,10/6/2025 23:36,8.341475518,7,completed,45.42,3,0
D145,R1166,10/11/2025 21:32,10/11/2025 22:08,9.659351473,36,completed,33.92,3,0
D163,R1167,10/12/2025 20:16,10/12/2025 20:44,24.90938783,28,completed,117.78,3,0
D140,R1168,10/20/2025 7:13,10/20/2025 8:04,10.36709313,51,completed,60.75,3,0
D141,R1169,10/14/2025 12:09,10/14/2025 12:37,16.12044833,28,completed,54.39,4,0
D066,R1170,10/15/2025 4:41,10/15/2025 5:13,21.96482234,32,completed,81.07,2,0
D115,R1171,10/6/2025 7:22,10/6/2025 7:33,4.900265567,11,completed,31.63,5,0
D121,R1172,10/8/2025 12:10,10/8/2025 12:20,9.24106695,10,completed,28.46,2,0
D060,R1173,10/8/2025 6:31,10/8/2025 6:52,11.44702538,21,completed,68.71,4,0
D039,R1174,10/9/2025 22:36,10/9/2025 22:57,18.23363587,21,completed,71.7,2,0
D018,R1175,10/10/2025 22:36,10/10/2025 22:46,5.26921741,10,completed,17.27,1,0
D008,R1176,10/3/2025 8:22,10/3/2025 8:46,10.97506677,24,completed,62.31,1,0
D058,R1177,10/9/2025 20:44,10/9/2025 21:36,12.70960469,52,completed,56.37,1,0
D027,R1178,10/13/2025 3:36,10/13/2025 3:39,12.52440437,3,completed,83.5,2,0
D117,R1179,10/5/2025 2:24,10/5/2025 2:53,18.24878238,29,completed,68.78,5,0
D015,R1180,10/11/2025 7:25,10/11/2025 7:41,7.008166417,16,completed,34.67,4,0
D132,R1181,10/5/2025 4:42,10/5/2025 5:06,16.15706509,24,completed,72.76,2,0
D156,R1182,10/17/2025 1:20,10/17/2025 1:43,23.31845426,23,completed,98.16,1,0
D092,R1183,10/6/2025 3:44,10/6/2025 3:48,4.949585402,4,suspicious,28.91,2,1
D119,R1184,10/8/2025 19:11,10/8/2025 19:55,10.16929318,44,completed,45.1,1,0
D061,R1185,10/4/2025 12:30,10/4/2025 12:50,18.15756251,20,completed,124.36,3,0
D084,R1186,10/10/2025 19:23,10/10/2025 19:55,6.890907101,32,completed,39.23,5,0
D157,R1187,10/9/2025 6:40,10/9/2025 6:55,22.41925825,15,completed,89.52,3,0
D068,R1188,10/7/2025 23:58,10/8/2025 0:11,13.7994007,13,completed,88.08,4,0
D095,R1189,10/18/2025 12:34,10/18/2025 13:17,5.963144225,43,completed,20.36,3,0
D096,R1190,10/21/2025 17:45,10/21/2025 18:10,9.124165106,25,completed,57.5,2,0
D166,R1191,10/9/2025 14:31,10/9/2025 14:47,24.52626899,16,completed,77.98,3,0
D189,R1192,10/13/2025 14:40,10/13/2025 15:00,16.19404304,20,completed,57.26,1,0
D028,R1193,10/15/2025 17:38,10/15/2025 18:22,10.60855904,44,completed,64.58,4,0
D019,R1194,10/3/2025 2:46,10/3/2025 3:05,2.936074417,19,completed,12.82,3,0
D118,R1195,10/4/2025 18:17,10/4/2025 18:31,20.8128362,14,completed,129.47,5,0
D169,R1196,10/4/2025 20:28,10/4/2025 20:41,7.939608027,13,completed,28.58,1,0
D085,R1197,10/5/2025 6:36,10/5/2025 7:24,7.565008696,48,suspicious,38.93,3,1
D085,R1198,10/21/2025 12:50,10/21/2025 13:33,1.336348421,43,completed,7.57,5,0
D095,R1199,10/20/2025 8:04,10/20/2025 8:27,23.87959293,23,completed,149.79,4,0
D153,R1200,10/8/2025 2:08,10/8/2025 2:12,17.42644867,4,completed,86.11,1,0
D178,R1201,10/12/2025 15:16,10/12/2025 15:23,13.8766146,7,completed,75.37,1,0
D124,R1202,10/20/2025 20:53,10/20/2025 21:07,24.09611338,14,completed,132.71,5,0
D048,R1203,10/14/2025 7:38,10/14/2025 8:34,1.752224053,56,completed,11.81,5,0
D196,R1204,10/2/2025 19:43,10/2/2025 19:53,19.08341453,10,completed,98.95,2,0
D135,R1205,10/18/2025 5:08,10/18/2025 5:23,7.256203786,15,completed,49.72,4,0
D052,R1206,10/17/2025 5:18,10/17/2025 6:10,4.093662042,52,completed,22.48,3,0
D021,R1207,10/7/2025 11:55,10/7/2025 12:12,22.66883256,17,completed,92.87,1,0
D113,R1208,10/5/2025 0:24,10/5/2025 0:44,19.31560139,20,completed,90.23,5,0
D061,R1209,10/20/2025 14:34,10/20/2025 14:52,4.050651781,18,completed,23.5,5,0
D121,R1210,10/12/2025 11:20,10/12/2025 12:11,3.539116487,51,completed,23.87,1,0
D083,R1211,10/4/2025 12:20,10/4/2025 12:36,9.675691596,16,completed,61.85,5,0
D034,R1212,10/17/2025 10:48,10/17/2025 11:36,20.33119079,48,completed,93.81,1,0
D088,R1213,10/11/2025 5:12,10/11/2025 6:08,23.42896589,56,completed,155.41,5,0
D095,R1214,10/6/2025 17:15,10/6/2025 17:42,13.66628957,27,canceled,83.26,3,0
D159,R1215,10/15/2025 0:38,10/15/2025 1:10,5.052622945,32,completed,29.09,3,0
D094,R1216,10/8/2025 8:37,10/8/2025 9:19,14.05860697,42,completed,67.33,2,0
D060,R1217,10/8/2025 4:40,10/8/2025 5:30,8.890243061,50,completed,44.36,3,0
D001,R1218,10/2/2025 9:52,10/2/2025 9:56,19.22848357,4,completed,59.31,3,0
D085,R1219,10/4/2025 15:04,10/4/2025 16:01,7.866158129,57,completed,52.45,5,0
D083,R1220,10/3/2025 12:13,10/3/2025 12:29,21.46102348,16,completed,134.85,3,0
D170,R1221,10/8/2025 3:51,10/8/2025 4:35,22.74188011,44,completed,113.08,2,0
D097,R1222,10/5/2025 7:02,10/5/2025 7:49,5.703524433,47,canceled,25.69,4,0
D034,R1223,10/18/2025 9:52,10/18/2025 10:20,7.473819181,28,completed,51.99,4,0
D164,R1224,10/20/2025 18:34,10/20/2025 18:58,18.48728854,24,completed,63.6,3,0
D017,R1225,10/21/2025 11:04,10/21/2025 11:37,24.98705635,33,completed,125.91,3,0
D116,R1226,10/13/2025 6:42,10/13/2025 7:15,4.630342827,33,completed,27.9,2,0
D035,R1227,10/3/2025 11:21,10/3/2025 12:07,5.679921701,46,completed,31.54,2,0
D196,R1228,10/8/2025 23:22,10/8/2025 23:50,3.688281114,28,completed,16.4,3,0
D129,R1229,10/9/2025 5:32,10/9/2025 5:45,18.76907913,13,completed,63.46,2,0
D159,R1230,10/10/2025 1:22,10/10/2025 1:59,16.00219726,37,completed,82.59,5,0
D177,R1231,10/22/2025 3:47,10/22/2025 4:45,18.3948874,58,completed,70.11,2,0
D168,R1232,10/4/2025 11:35,10/4/2025 11:56,18.3599273,21,completed,66.45,4,0
D141,R1233,10/2/2025 1:24,10/2/2025 1:49,1.380444214,25,suspicious,4.48,1,1
D161,R1234,10/10/2025 22:49,10/10/2025 23:12,14.59643597,23,completed,80.33,1,0
D071,R1235,10/2/2025 7:41,10/2/2025 8:17,21.0745537,36,completed,110.57,4,0
